ID,County,Obesity Percentage,geometry
63,DuPage,23.0,"POLYGON ((1003445.77005023 1937630.4514969, 1008903.93779568 1937755.98962578, 1008932.56463951 1937757.1495899, 1008988.32410544 1937757.93760229, 1014206.4361347 1937879.61840191, 1014263.84025329 1937890.95232623, 1019512.3970247 1937998.77517388, 1024812.40092052 1938123.06670738, 1024915.8449461 1938123.75706683, 1030141.53950363 1938171.73259474, 1035470.34879778 1938351.05413404, 1039559.34019282 1938563.23628961, 1039788.4637224 1938575.4061701, 1044880.40670895 1938924.52829845, 1045052.27576669 1938934.88833402, 1050193.95289457 1939246.82235412, 1050380.8745908 1939258.50317134, 1055732.14320892 1939547.25904022, 1061007.9398108 1939743.67173289, 1066366.8875812 1940005.345566, 1069986.03134812 1939991.79087873, 1075332.63125658 1940067.95871905, 1080587.65667023 1940169.50068344, 1080611.27725539 1940170.21816468, 1080638.89644609 1940170.36887973, 1085933.38040252 1940293.06857309, 1091159.39302876 1940441.29297801, 1096466.80744175 1940672.93035243, 1096510.66069025 1935359.82607172, 1096576.49199814 1930119.68678682, 1096576.35569281 1930068.96019381, 1096599.93399455 1924821.2328149, 1096600.0669231 1924793.64777678, 1096600.27027634 1924728.85646357, 1096637.70673005 1919466.34153142, 1096600.57982193 1914185.11464947, 1096731.14044738 1908901.68408967, 1096628.01898275 1903765.27300523, 1096617.77124432 1903229.58286485, 1096613.12802562 1897976.86794677, 1096772.33526431 1893857.96105954, 1096810.28925002 1892639.17395686, 1096981.21023383 1887373.08241796, 1097191.54624939 1882044.15314162, 1097386.10852958 1876740.45161124, 1097588.72481581 1871437.56845335, 1097787.12346577 1866119.62960779, 1097923.11790684 1860792.36561749, 1098105.47752925 1855477.51082499, 1098312.31685583 1850192.41473428, 1098474.20499796 1844848.55585974, 1098566.5715233 1842206.54960543, 1098656.41831158 1839664.81614388, 1098574.17805187 1839654.79579836, 1098470.04694109 1839621.20245334, 1098369.68329777 1839587.55511197, 1098285.84582118 1839552.2026832, 1098275.30901534 1839551.8238604, 1098137.29952528 1839500.32159982, 1098058.94268363 1839460.62359576, 1097992.84953387 1839436.8367967, 1097927.03133789 1839435.17022076, 1097862.85757247 1839443.49608091, 1097764.95235814 1839465.83424588, 1097719.0047189 1839487.98639859, 1097659.18297694 1839522.38797934, 1097645.21806499 1839530.84759171, 1097609.3466975 1839552.64745097, 1097541.39700648 1839562.814412, 1097457.40630652 1839553.3001169, 1097387.39802617 1839537.36674886, 1097291.23691779 1839537.81515394, 1097151.1720064 1839544.35717664, 1097087.20910007 1839548.67762834, 1096973.17487639 1839547.11035856, 1096867.08323575 1839517.55965239, 1096829.22652089 1839503.71319418, 1096790.87845365 1839489.86477283, 1096722.64767043 1839456.08702473, 1096646.40349995 1839402.30190868, 1096525.74927062 1839254.65528238, 1096429.24759034 1839148.88444485, 1096342.5958285 1839027.1638928, 1096278.19723316 1838939.32924863, 1096219.65396231 1838837.34764855, 1096159.37602081 1838755.50906625, 1096119.00046483 1838679.66868531, 1096076.62310619 1838605.60421236, 1096020.14768522 1838527.71954574, 1095965.82651057 1838461.83381353, 1095917.45886316 1838389.89094635, 1095869.28638065 1838334.23785318, 1095832.92463146 1838298.28145908, 1095790.81930484 1838264.41159055, 1095722.67765266 1838216.53497026, 1095668.3730587 1838192.88343367, 1095598.27893896 1838170.90621448, 1095510.41221669 1838171.51070327, 1095452.40816333 1838173.75044743, 1095360.33766928 1838179.9105856, 1095284.38351547 1838190.41067814, 1095198.05382865 1838154.58407944, 1095163.8930268 1838114.8495064, 1095123.72619246 1838074.90478157, 1095003.15220205 1837953.13884649, 1094968.99070166 1837913.36818819, 1094914.74595852 1837853.53414659, 1094874.35035839 1837815.62942355, 1094808.22932217 1837749.6542183, 1094771.89405327 1837695.88115609, 1094707.56523629 1837631.88255617, 1094649.22426924 1837566.09052486, 1094595.01360505 1837510.26593235, 1094548.75626277 1837464.38997954, 1094506.40471357 1837412.41085136, 1094474.24437113 1837370.64638964, 1094377.80704284 1837270.89700802, 1094277.32567498 1837189.05735467, 1094219.06071245 1837147.3166115, 1094168.8144549 1837107.5450118, 1094090.68021123 1837063.81690612, 1094034.60725232 1837037.90139491, 1093954.24225212 1836998.24460671, 1093854.03516775 1836956.56441206, 1093788.04151657 1836920.72843332, 1093729.91015544 1836891.05115872, 1093655.63279282 1836857.32675049, 1093583.48424408 1836829.62526028, 1093501.1612436 1836793.75054772, 1093415.65270599 1836744.08745372, 1093409.06305778 1836740.15779405, 1093344.79774129 1836702.29046447, 1093298.54323478 1836678.49962674, 1093250.50689496 1836632.6547428, 1093208.31363407 1836592.74003346, 1093157.9560749 1836540.90851143, 1093119.67736184 1836492.92296245, 1093087.35057166 1836439.09807785, 1093071.23643413 1836374.9992605, 1093050.99756188 1836323.01605571, 1093020.69129056 1836269.16424481, 1092980.11530075 1836139.07002908, 1092945.72398717 1836059.14504716, 1092905.26954647 1835997.12065487, 1092862.98458108 1835929.3664358, 1092836.56514556 1835867.40700039, 1092808.50630102 1835811.52490194, 1092782.13278433 1835751.31472078, 1092753.96349876 1835707.49378407, 1092705.64375458 1835639.53014513, 1092653.26400649 1835569.6167145, 1092604.86060595 1835513.71417832, 1092532.65425865 1835444.07376247, 1092472.16183789 1835386.33049649, 1092395.958507 1835336.53151149, 1092319.79061518 1835290.81453553, 1092231.53415967 1835261.00230076, 1092175.45369633 1835235.34688857, 1092123.30708558 1835203.36884824, 1092053.23708308 1835161.54307878, 1091998.86772286 1835131.8510467, 1091950.69759205 1835096.06530556, 1091918.53109764 1835054.01277843, 1091878.20805761 1835004.05209453, 1091828.17215578 1834958.20106598, 1091775.82282597 1834928.48209765, 1091729.70916828 1834896.67836186, 1091677.62467089 1834868.71012688, 1091599.43253239 1834841.05998224, 1091529.35103904 1834819.35041318, 1091433.32663858 1834791.65586181, 1091360.82401709 1834737.83259322, 1091316.73047431 1834706.00250489, 1091256.48781201 1834670.34578709, 1091210.50029392 1834646.56035753, 1091148.28308157 1834612.68028883, 1091080.15749529 1834586.93607442, 1091043.15634155 1834021.33878665, 1090987.22535817 1833167.45732952, 1090890.87534359 1833095.59922581, 1090780.61278811 1833014.09505389, 1090684.09605085 1832906.34432654, 1090591.63919843 1832824.62998101, 1090497.05115359 1832730.88151387, 1090380.5770192 1832615.0983267, 1090273.93363612 1832523.51890048, 1090145.37654627 1832403.81977566, 1089980.59317096 1832262.24075111, 1089872.10716308 1832160.67100637, 1089797.99009682 1832098.82881002, 1089717.43560511 1832022.96525284, 1089617.15109597 1831937.35740018, 1089552.70976954 1831885.68939802, 1089434.28929414 1831793.98841002, 1089341.83267363 1831710.2751853, 1089291.68377041 1831656.41256215, 1089169.1819352 1831560.79566758, 1088988.68688842 1831467.36289348, 1088832.50388614 1831427.89679671, 1088746.31083719 1831384.29686492, 1088654.00905486 1831332.47126095, 1088569.85520153 1831290.81220678, 1088489.69058314 1831267.24511024, 1088391.43395685 1831221.51604305, 1088331.14410045 1831199.67699407, 1088283.30731744 1831190.46495615, 1088209.02790913 1831176.0711263, 1088085.04464161 1831160.83840943, 1087978.75130797 1831135.04437872, 1087856.63428478 1831111.4767193, 1087750.78993702 1831120.0840189, 1087636.62867822 1831088.39000595, 1087554.30314353 1831052.75539998, 1087452.24998808 1831025.16033407, 1087393.8749588 1830977.42399766, 1087351.79027539 1830945.53725303, 1087239.07014994 1830827.67271116, 1087170.73742485 1830745.93220943, 1087082.28955958 1830642.05790108, 1087007.8824597 1830556.35592176, 1086923.34112737 1830464.52446153, 1086848.91411421 1830376.81834031, 1086806.7073757 1830334.87510311, 1086732.43239213 1830281.0951089, 1086645.99116877 1830217.38764484, 1086575.85951415 1830171.56977419, 1086473.58402759 1830106.04480245, 1086359.25429494 1830042.43583841, 1086282.94093017 1830004.71814521, 1086172.56982434 1829935.04177515, 1086020.11414793 1829813.40375803, 1085827.33360382 1829700.08282432, 1085688.81591575 1829588.56445687, 1085584.27709139 1829482.87761494, 1085421.7216692 1829377.45196078, 1085251.1154774 1829231.94630868, 1085024.22874797 1829082.62948926, 1084861.48627675 1828943.02731389, 1084636.70202238 1828779.87643517, 1084500.04607655 1828658.2795165, 1084423.70996111 1828598.48576802, 1084293.87776549 1828618.95866334, 1084159.74907744 1828615.61968778, 1084045.67043138 1828612.03813943, 1083871.8125157 1828624.78390078, 1083703.87771809 1828651.51228193, 1083601.93513511 1828671.85192277, 1083510.10024889 1828698.39287179, 1083428.11001778 1828728.80162495, 1083354.25379837 1828767.1524413, 1083286.49944781 1828809.46457849, 1083232.61681656 1828839.77374446, 1083184.67711219 1828859.94162531, 1083132.87536316 1828876.15796363, 1083062.67000747 1828884.3535559, 1083026.0561679 1828887.33334758, 1082960.83316227 1828892.92655175, 1082872.73027269 1828857.10173938, 1082754.39456346 1828813.64427049, 1082632.10945506 1828773.99717227, 1082565.99915751 1828730.39466179, 1082489.59985624 1828684.63601371, 1082413.54101657 1828648.93630158, 1082317.36738611 1828609.21759268, 1082211.20653684 1828573.64806413, 1082143.03521953 1828545.85288775, 1082060.73806141 1828532.10098654, 1082008.82265303 1828536.25814691, 1081930.91509187 1828550.80160423, 1081863.13684808 1828573.00319509, 1081788.97274963 1828587.23494469, 1081679.22504763 1828645.88447585, 1081571.45294759 1828702.50206822, 1081481.70009401 1828734.78059232, 1081411.6545815 1828757.26576549, 1081339.98461947 1828789.54642171, 1081247.92724142 1828817.84421447, 1081186.1862049 1828840.21846045, 1081118.07946322 1828856.37205794, 1081040.29670254 1828860.86203306, 1080954.02280128 1828851.17887356, 1080831.92300415 1828825.57095714, 1080761.77570605 1828799.84866946, 1080681.53790021 1828770.22258351, 1080595.49066756 1828738.42324385, 1080505.10481517 1828678.76697861, 1080449.02435828 1828652.8845982, 1080394.98351024 1828629.19680399, 1080312.66601508 1828593.55109377, 1080226.57946193 1828557.74480061, 1080170.47842684 1828530.07734465, 1080134.08586337 1828492.10536299, 1080085.99614931 1828442.2428825, 1080027.62694313 1828334.21861985, 1079133.25769788 1828346.00902247, 1078078.80308297 1828308.32991021, 1077717.2794599 1828296.8339494, 1076968.34065087 1828272.88235534, 1075249.30513825 1828206.70358444, 1072385.83687314 1828140.92786089, 1067317.3427027 1828043.27243761, 1067297.6627514 1833362.41363114, 1067113.71394189 1838599.21925049, 1066970.01659279 1843920.82878683, 1061729.32803207 1843736.03578308, 1061602.77423467 1843737.62306809, 1056418.63945555 1843576.28339571, 1052603.02294086 1843449.87266531, 1051190.03352807 1843395.44630183, 1045891.79343969 1843187.45934256, 1040626.53295259 1843045.38930968, 1034841.16766062 1842841.68291584, 1029569.62279631 1842679.74070982, 1024276.8984911 1842589.45391534, 1018960.87553575 1842485.45807109, 1013679.26503305 1842400.19874043, 1008363.24468248 1842296.30496006, 1003869.03591194 1842241.29128199, 1003757.64055474 1847556.4027563, 1003689.79738813 1852857.82693923, 1003615.87172471 1858158.23957246, 1003611.63601662 1863487.83782809, 1003507.03753205 1868706.62861923, 1003506.22891994 1868761.39598593, 1003505.36877583 1868812.62868517, 1003462.1371096 1874116.45952682, 1003441.54977466 1879345.62203298, 1003513.96301485 1884582.56268769, 1003515.1718425 1884636.78551445, 1003514.90494302 1884696.07217566, 1003504.6952174 1889950.08509578, 1003500.40146197 1895198.90521622, 1003550.62211664 1900546.42553446, 1003593.23188012 1905847.78419567, 1003547.54553472 1911156.18939629, 1003502.00261162 1916476.63336651, 1003454.40228985 1921673.95818658, 1003453.77434088 1921742.7565004, 1003454.04986392 1921804.52250381, 1003484.76580484 1927079.14183393, 1003469.51462208 1932412.00467156, 1003445.77005023 1937630.4514969))"
