ID,County,Obesity Percentage,geometry
14,Adams,37.0,"POLYGON ((98117.827947191 1302709.29005558, 101888.882316517 1302489.12762287, 101900.960522112 1302490.48531297, 106688.729910271 1302281.05413913, 106838.839763426 1302274.49655902, 107183.283116002 1302261.20499387, 112090.331785448 1302076.36209537, 112312.058847312 1302064.28851981, 112502.376740931 1302056.38695824, 117528.524456479 1301847.56486364, 117670.812129514 1301840.58099727, 117838.249109082 1301832.79090806, 123180.002502985 1301583.18333766, 128493.037957765 1301335.5410743, 128579.545110687 1301331.82381305, 128648.42038626 1301327.8762031, 133933.038414033 1301029.8181759, 133935.758749774 1301043.87938855, 133937.055913815 1301066.99976773, 133948.594557481 1301063.32068003, 134489.81039688 1301017.17229742, 138216.180805795 1300786.69704651, 139982.784202292 1300690.17416732, 140299.004720679 1300673.27195321, 142059.544973187 1300577.79731652, 145319.089309164 1300427.70688656, 145485.531512159 1300420.39365395, 145627.319316199 1300414.42681935, 149909.270161314 1300201.10140463, 150788.206793663 1300167.47059434, 150868.124646084 1300160.84272909, 150943.785273044 1300156.54678652, 156021.284881165 1299868.2572777, 156111.279678932 1299863.49805973, 156177.134929698 1299859.58265419, 161636.697172433 1299570.37198295, 161657.302739264 1299570.089102, 166986.22049696 1299258.53219213, 169380.374632559 1299112.74822942, 172069.131049061 1298991.13367472, 172082.702069584 1298990.43332173, 172147.053002181 1298987.55825037, 177127.480262627 1298769.35325741, 177243.603536345 1298764.73235462, 177413.029925065 1298756.40652494, 182675.227860192 1298511.25289294, 182719.962924009 1298508.12800149, 188055.839266749 1298173.21570757, 193364.707154428 1297887.99220173, 193438.46057135 1297873.89424342, 198690.806229283 1297581.70061667, 204292.374480429 1297336.56609022, 204960.553319601 1297310.87728045, 205048.782998344 1297306.93563655, 210296.100168768 1297076.96593243, 210320.35075323 1297084.19600024, 215598.02377923 1296852.58088455, 220945.071510945 1296622.10823564, 226278.686796777 1296404.87430997, 231621.814647875 1296150.86631278, 237057.270522783 1295919.77445133, 237153.275939951 1295915.93214581, 237239.261439825 1295912.75691726, 239201.624853968 1295811.74997198, 242395.151376103 1295661.32676715, 242488.654923312 1295657.06943997, 242582.127116311 1295651.75604222, 247720.119473649 1295384.505458, 247772.406158867 1295382.29550523, 247924.202982737 1295374.68559049, 253032.171487372 1295121.94165775, 253102.055053325 1295119.00479055, 253177.96103744 1295115.45299362, 258430.607993881 1294889.97206527, 258544.222308182 1294884.89509016, 263846.108258677 1294657.77467254, 263586.459688641 1289179.21038883, 263585.72635689 1289162.6396316, 263581.931779165 1289068.63155196, 263381.844795368 1283861.36793128, 263380.098190654 1283806.06359891, 263375.126360693 1283698.48809332, 263135.833093413 1278492.22852834, 263134.348610022 1278456.53528276, 263128.258141098 1278303.70214126, 262929.770424006 1273135.61460486, 262929.598946534 1273121.03333465, 262798.889871289 1269918.19377168, 262699.986678994 1267767.1934904, 262502.074764778 1262448.61788358, 262324.052433898 1257520.09354771, 262320.135560739 1257415.0412169, 262130.191631247 1252158.68528782, 261940.257525738 1246897.78226628, 261935.765382319 1246864.6198553, 261724.844409062 1241574.79997144, 261471.57833694 1236235.24103016, 261220.332392148 1230932.31804695, 261113.254949209 1225610.85990689, 261113.087275251 1225599.26927591, 261032.672054416 1224402.67333056, 260939.438912175 1220186.03867877, 260940.800153621 1220173.96566026, 260797.133519629 1214855.85390873, 260653.288258906 1209520.11086547, 260508.819091601 1204208.53768058, 260263.247083065 1198895.74503396, 259666.195442484 1194040.84388602, 259653.737956128 1193936.40609642, 259644.282706391 1193792.13543731, 259643.01433669 1193773.53875439, 259328.232377454 1188844.95046127, 259194.764486336 1183591.98919869, 259193.679877813 1183547.71656808, 259193.022659495 1183536.65056431, 259095.00094375 1178863.22025154, 259106.103355888 1178451.58455009, 259108.163551216 1178378.08617868, 259106.577281001 1178335.87018021, 258952.838011136 1173176.68521856, 258952.580256595 1173157.07500812, 258948.387212631 1172993.6189953, 258828.979795848 1167916.95508126, 258826.892354888 1167835.99271088, 258723.597120384 1163021.19562611, 258715.943319746 1162672.67715573, 258611.224567548 1157749.23385455, 258608.276865175 1157603.39163057, 258603.446682973 1157428.39609132, 258462.811752055 1152108.47581072, 258457.635509685 1151906.83562162, 258455.383186261 1151812.27789469, 258352.929630261 1146748.91940993, 258345.93045298 1146410.95883459, 258244.184177845 1141360.13618323, 258240.488058672 1141157.9436749, 258235.301828706 1140955.79451227, 258111.741948882 1135964.10065813, 252735.248150728 1136081.66635445, 252705.061747128 1136082.06975647, 247473.373979905 1136197.20819776, 247436.140918552 1136198.22490553, 247408.486018278 1136198.5969569, 242213.875348231 1136268.49044554, 242009.668198887 1136271.70327807, 236950.580311068 1136437.43466464, 236828.891031375 1136441.5579868, 236697.17467473 1136447.32916761, 234449.864182428 1136514.38988504, 231510.200036493 1136611.75511541, 231458.928266162 1136613.94466086, 231350.847598091 1136621.40743622, 226166.198341289 1136813.99808084, 226132.507801811 1136814.93964425, 220799.968454898 1136975.78712226, 215427.478494951 1137124.10676718, 215385.222190693 1137125.68939406, 215305.278807286 1137128.24071067, 210040.316901617 1137308.85312296, 209922.124870632 1137312.45247037, 204655.618016209 1137493.62075832, 204624.44576891 1137495.0241308, 204582.722636452 1137496.57168532, 199350.719677839 1137741.20396764, 199284.846830804 1137744.60758092, 192812.491644098 1137827.09021672, 187660.665685342 1137904.67389334, 187587.854506941 1137915.69508758, 182317.658645229 1138101.00442817, 177183.217911481 1138282.00823793, 176893.264753719 1138308.99639855, 176881.699963001 1138309.14859749, 171846.570275891 1138510.48878659, 171820.43407407 1138511.84315068, 171562.565919657 1138529.87019397, 166515.850011788 1138733.41996771, 166479.667396275 1138734.88753593, 166283.170398178 1138752.10558915, 164145.82299823 1138789.09016937, 159708.442701923 1139038.86502359, 154375.620276885 1139339.32723978, 149137.625711958 1139586.71320656, 143828.150291237 1139838.09144212, 143812.577210682 1139838.79390028, 138575.617426058 1140172.75909499, 133501.213721075 1140398.9123748, 133487.115082672 1140399.09737609, 131822.078851379 1140470.10698229, 131831.358772524 1140562.04393076, 131821.964485719 1140648.74039213, 131828.555420713 1140690.393234, 131820.922934707 1140722.715286, 131778.670911122 1141250.58825509, 131725.934456667 1141748.94171508, 131648.823030017 1142607.86162057, 131662.405219911 1142720.40850739, 131663.047481736 1143145.56751823, 131719.144604084 1143728.50940128, 131808.139004136 1145760.6070734, 131825.301991174 1146140.77724746, 131893.29772925 1146673.7431045, 131920.67945859 1147178.53904471, 132029.982164171 1147639.0108254, 132083.401283751 1147796.78934804, 132136.189594649 1148057.23715682, 132326.632637194 1148602.61555039, 132488.689541873 1148982.36389148, 132559.805246156 1149071.98764484, 132857.221589156 1149564.64700419, 132924.467007453 1149663.88654229, 132965.227424818 1149739.80208652, 133022.960508075 1149881.45888087, 133093.063852206 1150081.79047562, 133116.265553352 1150197.69642452, 133141.176709368 1150443.91429923, 133155.568746894 1150654.55836741, 133147.57462707 1150847.35697337, 133140.387404451 1150950.10199243, 133130.381157328 1151104.22940587, 133081.669336995 1151411.77840779, 133076.452286653 1151512.01283398, 132961.018790529 1151948.28913256, 132780.673771287 1152497.62023972, 132328.795361692 1153812.40868425, 131783.373297531 1155055.45823942, 131613.277582862 1155430.09134548, 131346.788604703 1155932.27783618, 131017.30381906 1156391.04636346, 130995.675035239 1156428.55032665, 130713.137585801 1156935.48553965, 130567.48394179 1157181.47993712, 130363.97275964 1157614.93162195, 130053.531429945 1158181.59118941, 129844.869770694 1158492.84049131, 129625.624941769 1158880.69101162, 129477.505699523 1159015.51979027, 129400.159936929 1159102.0876935, 129091.296591367 1159408.10977469, 128707.619386036 1159690.49278641, 128518.422432386 1159838.94735914, 128275.441066902 1160030.38389113, 127924.159265205 1160325.90296376, 127234.388696447 1161008.37435276, 127154.992339276 1161092.9778776, 127101.201730863 1161171.16293177, 126998.698823058 1161218.3260804, 126926.602105517 1161282.69106185, 126330.6352449 1161756.61598336, 126072.760902367 1161962.33791318, 125714.65672688 1162237.80726424, 125284.169722987 1162554.0245174, 124919.784526802 1162811.5184303, 124639.009038648 1162998.41549612, 124549.417984141 1163071.55819502, 124068.855757699 1163332.6064296, 124006.636276151 1163382.74393241, 123876.070904499 1163438.83506669, 123778.892135424 1163471.85869885, 123691.288675165 1163542.96701683, 123467.215163014 1163643.08525219, 123213.119256255 1163757.65917266, 122741.344123983 1164034.70336552, 122398.000812263 1164322.08552482, 121629.643570419 1164921.08547972, 121388.880169494 1165166.83857726, 121321.683351063 1165259.28805393, 121195.763369118 1165399.3556077, 121180.538400401 1165427.74915484, 121030.015456942 1165608.90011812, 120966.269343985 1165695.28625847, 120882.60208034 1165761.81984004, 120814.675078085 1165836.20262176, 120673.726101609 1165944.76150419, 120554.859825238 1166048.4757507, 120168.028190547 1166357.08845456, 119702.453364811 1166646.09431267, 119228.725109836 1166929.1892376, 118763.155678462 1167220.22061538, 118620.253266122 1167332.83600893, 118314.629485335 1167542.7389821, 118252.365805347 1167589.35594523, 117864.796357714 1167880.85211684, 117688.26940307 1168000.94530977, 117555.31313376 1168104.8701889, 117291.682548929 1168257.37716902, 117039.341155083 1168424.78222179, 116915.161589426 1168507.4685432, 116474.948461681 1168775.49094919, 116000.26767056 1169098.88718249, 115776.247028891 1169242.27130552, 115483.704253149 1169415.24334917, 115024.274872064 1169712.2314763, 114716.479006806 1169986.06224977, 114549.018830954 1170143.8049702, 114391.60550038 1170300.872635, 114256.524215807 1170471.75922349, 114047.471925671 1170828.81666866, 113938.896405195 1170950.52285754, 113642.322335236 1171572.91328059, 113552.141234383 1171714.01098964, 113488.963328656 1171880.40115832, 113415.533024995 1172033.32137372, 113318.613137936 1172272.63999709, 113254.365706941 1172396.78781492, 113149.023623875 1172684.99171198, 113121.157462875 1172745.75043957, 113026.952572707 1173073.58740755, 112952.562953858 1173268.31287868, 112930.962712408 1173345.08814216, 112913.214354284 1173484.1841283, 112843.612271739 1173698.47991035, 112783.942584012 1174050.50897713, 112701.439411277 1174539.18489467, 112683.74597062 1174683.82455689, 112670.480257171 1174706.64786931, 112544.131678599 1175229.64475173, 112337.80748184 1176202.56389457, 112249.406621044 1176664.1611374, 111889.508770964 1178115.10703106, 111745.887462495 1178586.50866186, 111708.421749451 1178682.11493821, 111656.666382889 1178876.02302563, 111580.383500862 1179076.80429651, 111465.239467345 1179421.03124181, 111400.944695111 1179615.59560628, 111355.937668269 1179713.32580744, 111262.848790849 1180010.96620387, 111062.622721719 1180538.44675348, 110933.747335144 1180835.03748967, 110724.786675637 1181348.59894002, 110689.897186584 1181447.69254243, 110631.691709314 1181572.22388659, 110600.723282089 1181665.23489598, 110553.027375482 1181746.89972435, 110343.235672726 1182348.99720127, 110300.327372003 1182450.19570699, 110265.014941742 1182670.05699502, 110211.725251296 1182821.74226033, 110207.54722058 1182960.66116795, 110154.445051672 1183315.13768123, 110154.031807501 1183358.89281228, 110166.935319157 1183458.87452281, 110149.554576258 1183549.66164301, 110148.119119085 1183630.18863508, 110119.718862152 1184213.26869695, 110128.364160193 1184594.04703356, 110129.090429386 1184611.64194886, 110119.909443196 1184788.38390237, 110155.686566047 1185204.04000805, 110227.538169896 1185720.83973826, 110315.863377208 1186152.39276262, 110473.510750933 1186764.15148504, 110584.318745748 1187145.08798648, 110756.0459715 1187868.35306164, 111348.005045908 1189942.04913269, 111352.214193843 1189955.58274048, 111428.608431778 1190172.9364145, 111541.342054707 1190399.34824323, 111685.473266407 1190602.70473336, 112090.731067808 1191104.46298981, 112986.657568065 1192173.71728442, 114092.322700204 1193346.8271407, 114781.066072345 1194163.30142078, 115184.515322919 1194641.41481174, 115460.950758221 1194955.6933116, 115522.682366539 1195055.47724846, 116078.290113883 1195662.38806359, 116718.762351234 1196331.52144739, 117395.739139065 1197019.83307387, 117953.666758566 1197686.56241187, 118175.838601915 1198007.08521328, 118312.386104361 1198283.00252231, 118432.24062342 1198588.82748563, 118594.609392249 1199212.60329179, 118635.745091346 1199614.06760481, 118668.958358261 1200174.64078259, 118703.312260485 1200746.26484256, 118645.243716084 1201478.17067187, 118614.120721805 1202231.32494348, 118458.87733138 1203255.84789027, 118318.602190763 1203824.79927276, 118255.691224867 1204011.31281475, 118095.068049569 1204412.46817866, 117944.187279855 1204716.90631579, 117501.395080739 1205387.073189, 117361.755186671 1205628.96405067, 116900.920729489 1206380.35547555, 116717.519503991 1206662.0734929, 116538.649961792 1206903.50707276, 116360.937907162 1207120.75220827, 116120.890270305 1207380.07303888, 115764.024451831 1207742.645147, 115474.263967451 1208010.19395794, 114877.683915855 1208582.30395837, 114327.915738623 1209080.31396463, 114113.333637756 1209324.72627578, 113341.242619254 1210278.05105441, 112832.877861976 1211121.7024624, 112548.415426276 1211631.70691427, 112247.704626113 1212204.33715213, 111858.673986922 1212906.97373609, 111603.434025026 1213455.84674463, 111416.747466543 1213976.13462739, 111211.442574825 1214573.13932152, 111171.261022194 1214727.14528, 110736.765952228 1216123.26741168, 110638.880434095 1216401.83433622, 110547.216381771 1216617.43601849, 110495.752257755 1216756.00535094, 110362.92730533 1216981.69386494, 110236.332798125 1217220.91872664, 109815.343837416 1217940.58872144, 109694.615062176 1218127.37014997, 109535.903255604 1218374.07223988, 109339.580077032 1218738.50655456, 109222.172381346 1219023.85782183, 108980.588337756 1219764.76928276, 108896.315661129 1219970.1972211, 108864.766533526 1220091.87566592, 108445.24420969 1221256.3500275, 108309.1757743 1221574.68555637, 108009.797570203 1222021.00428741, 107814.244885693 1222221.9159288, 107805.810026198 1222231.0770503, 107572.595595811 1222360.02106865, 107313.232661307 1222492.3298904, 107124.31049145 1222623.69889514, 106918.912705957 1222802.09024603, 106791.385559466 1222971.36207659, 106664.77849273 1223172.34203601, 106580.428451007 1223372.23838685, 106491.685627809 1223617.96537191, 106255.75140517 1224403.07917865, 106184.433275313 1224784.9308912, 106095.49451678 1225500.15772919, 106047.105711448 1226015.05745804, 105970.30353986 1226362.77369084, 105872.690727046 1226735.41063356, 105719.418096462 1227232.62508651, 105616.781022854 1227530.87075089, 105532.541821685 1227740.32758248, 105449.420856914 1227918.55284042, 105354.412127971 1228148.78356753, 104830.690007788 1229156.67923131, 104710.382891878 1229413.92654498, 104517.230807174 1229827.62719889, 104188.453321053 1230704.04410513, 104189.530841369 1230727.42792763, 103788.338746569 1232109.28594064, 103730.032444125 1232299.7774538, 103659.451831065 1232476.3285979, 103609.791371435 1232562.02902209, 103555.465334684 1232674.48992548, 103377.64542888 1232956.14181927, 103372.244780986 1232965.27093858, 101610.122915155 1236864.02089436, 101314.102747042 1237334.99325958, 100966.552978372 1237829.28432048, 100648.4076824 1238541.03784786, 98997.931798715 1242674.29681053, 98963.4297499271 1242799.56692405, 98934.3591855178 1242956.9319589, 98926.471178176 1243079.83358539, 98938.1847813777 1243201.92915116, 99095.8466119339 1243845.33413431, 100372.081020163 1249050.9101978, 100686.965265817 1250451.93936017, 100688.203035812 1250505.78134, 100648.750764702 1250714.11627078, 100552.242883197 1251017.83761001, 100163.388067291 1251728.55263483, 99972.6882871361 1252357.07998347, 99845.5541003402 1253037.05536214, 99574.573196087 1254313.25411721, 99261.06810431 1255680.57574876, 98407.69090234 1259751.17355186, 98126.0766474451 1261797.34346881, 98153.8211637562 1262690.06940822, 98124.9993470052 1263085.96431622, 98074.2017918376 1263789.03590587, 98022.4260951051 1264495.17145978, 97902.4882842481 1265147.91675105, 97888.7403897543 1265209.48134119, 96690.604687484 1270596.49707564, 96670.9917655687 1270854.41319833, 96602.9168738948 1271177.36109623, 96538.6827513464 1271632.06353061, 96483.7915163602 1272035.35455832, 96440.1833701233 1272452.54458357, 96324.7026782447 1273135.3936531, 96178.5413709445 1273782.45492272, 96026.1301959531 1274413.46924981, 95885.0365221439 1274913.50216272, 95827.3191084187 1275257.46430945, 95830.7838703326 1275658.92731734, 95836.9487227715 1276037.19913288, 95863.6722036743 1276226.0367181, 95911.5188557539 1276561.48042742, 95902.8760015392 1277109.06012788, 95909.6290944054 1277677.5421071, 95923.4176454554 1278098.99480717, 95909.7761498662 1278499.68403985, 95877.2386281655 1278769.81348048, 95840.3604403568 1279092.34486682, 95772.4747438649 1279426.34758355, 95745.3283120527 1279722.59035143, 95731.2123589756 1279943.17163138, 95710.3223556831 1280107.48073266, 95655.4124004961 1280361.81144374, 95683.5221612917 1280724.70498953, 95756.8711924983 1281084.95762762, 95806.6466971151 1281451.5998819, 95812.7483342108 1281493.77671774, 95815.0105930523 1281732.23348483, 95776.3252411333 1281995.39668873, 95839.570211636 1282204.85453572, 95802.3550927634 1282501.23945741, 95773.3335504257 1282880.9910826, 95773.7638548489 1282987.65745806, 95776.1874629258 1283312.68711456, 95798.0407001669 1283659.56911268, 95817.3655728095 1283970.23917996, 95856.9020465235 1284211.22942787, 95991.5380611972 1284491.13803781, 96207.2939104535 1285184.54561987, 96522.9224766613 1286043.67053671, 96766.3440866418 1286626.01662081, 96824.0666104729 1286725.34307351, 96910.6103760497 1286873.62334452, 97001.2386456349 1287097.7917104, 97109.3687617885 1287351.90893377, 97264.471220628 1287657.72422285, 97273.4146286741 1288090.29625996, 97197.3165595251 1288486.83422898, 96919.6864935088 1288790.5028805, 96619.9004800872 1289090.44368053, 96341.3451959684 1289399.151713, 96142.758944552 1289741.9956169, 96107.0550903002 1289890.89237382, 96069.4826946808 1290050.91074664, 95986.2946965341 1290369.04734594, 95935.2214148943 1290756.15786302, 95914.8066595329 1291250.53142548, 95794.9023378653 1291755.32835267, 95737.5050190545 1292120.37465215, 95770.4054791492 1292319.17042214, 95791.9169053959 1292639.90597725, 95840.4951427906 1293028.66520244, 95821.3749910322 1293397.22929313, 95732.8711502646 1293768.75399025, 95639.0660651495 1294267.14577464, 95541.6511907087 1294649.86411857, 95571.0642526905 1295107.35497884, 95758.1483251897 1295691.45310152, 95898.9740894505 1295981.35168621, 96040.3880096695 1296313.51605357, 96110.3090861302 1296570.16437347, 96162.9006917288 1296884.42364202, 96176.9753368541 1297178.06231139, 96219.9391867052 1297376.71668109, 96237.7952404169 1297576.7451188, 96248.858943092 1297944.88477315, 96274.0864362516 1298244.43595475, 96286.5307671657 1298491.79720601, 96377.8534297455 1298693.82687582, 96451.1255558576 1298791.93724828, 97069.1659326824 1299796.82183503, 97928.9871103962 1300859.79884861, 98150.958349209 1301195.87593023, 98303.344204779 1301486.61116919, 98370.8059073672 1301710.58785359, 98385.1819649339 1301914.68139526, 98371.9625003305 1302051.20655143, 98117.827947191 1302709.29005558))"
77,Vermilion,35.4,"POLYGON ((1095030.73777234 1391189.82947425, 1100168.02659451 1391216.0660564, 1100262.40168292 1391205.80107766, 1105482.48711798 1391259.18900442, 1110780.64368171 1391443.31382551, 1116529.35240573 1391563.4254754, 1121727.3319324 1391775.02326997, 1126984.58080775 1391823.02972565, 1127157.74010871 1391841.96199227, 1127256.89875656 1391852.77673044, 1132256.98359902 1391955.31908572, 1137572.43529871 1392075.05712453, 1142771.57941001 1392217.3830174, 1147250.4296679 1392239.17688046, 1147350.43181645 1392238.93067247, 1152445.52617616 1392226.75599366, 1152735.06793496 1392227.13866125, 1157724.48218788 1392243.49714649, 1157834.87111406 1392230.03205315, 1163008.67488775 1392277.25990014, 1163109.21317991 1392279.99624702, 1168289.13514593 1392413.63566629, 1173581.20253588 1392512.72779097, 1178969.5356902 1392730.53067641, 1178984.35773845 1392731.08569326, 1184223.97358263 1392894.25017121, 1184237.06858754 1392895.08557827, 1184297.38941531 1392896.81571171, 1189656.54271095 1393050.96720307, 1195062.77029757 1393271.40104677, 1200338.00375987 1393466.36965975, 1205673.94256511 1393691.76838718, 1208718.46452208 1393767.08271098, 1208695.78084986 1388641.76033021, 1208696.52845083 1388541.71852845, 1208704.84773674 1383204.3177175, 1208660.26453101 1377898.76469707, 1208657.10787129 1372529.29769521, 1208649.3879885 1367201.08280497, 1208652.87568643 1361882.71140263, 1208592.16300797 1356418.36190339, 1208627.60859755 1351247.35623448, 1208623.91643192 1345921.96550983, 1208613.03924468 1340585.59330359, 1208576.32191807 1335274.6491514, 1208541.46379161 1329873.12622181, 1208481.06728662 1324759.50002356, 1208493.96856674 1319362.37346232, 1208506.84686326 1314081.33628662, 1208472.81416147 1308789.79575711, 1208480.30683636 1303565.6083541, 1208476.75327738 1298188.68110826, 1208497.39263049 1295442.643406, 1208488.28266297 1290102.95738376, 1208457.8276637 1284746.40659787, 1208438.15426321 1279450.04399541, 1208441.30858654 1274128.2166264, 1208408.65697609 1268842.03826231, 1208423.406498 1263326.96132344, 1208440.12365169 1257968.68349549, 1208477.32761058 1252562.87829628, 1208471.81728135 1247199.83751175, 1208494.89552202 1241871.5687464, 1208493.14880351 1236331.45867543, 1208496.01618958 1230999.39279979, 1208516.68496555 1225642.94565428, 1208561.78310985 1220311.28669568, 1208701.9224941 1214943.22584198, 1208673.53972901 1209610.4231854, 1208626.59473648 1204323.0432815, 1208715.30659746 1198949.49647582, 1208716.87416664 1193603.16024545, 1208716.48272499 1188261.84771887, 1208751.74922853 1182960.3229768, 1208704.69089556 1177508.96343098, 1208784.12178065 1172280.68578309, 1208785.85980758 1172180.62680175, 1207143.55879865 1172156.21092179, 1207043.1972587 1172152.69600267, 1201716.46197397 1171969.64689412, 1196372.66696465 1171926.85880581, 1196292.12473717 1171919.32860257, 1195173.65656922 1171813.35582153, 1195983.51964861 1171293.29215333, 1196281.89353636 1171114.53717888, 1201211.45027395 1167516.55643259, 1201755.70870173 1167142.61363924, 1201927.10015126 1167021.29391351, 1201239.30187202 1167019.45201197, 1200801.92019406 1167018.98794634, 1196027.86639082 1166868.39612246, 1195932.35590067 1166869.63015242, 1190708.07030004 1166816.29284005, 1185452.97450868 1166790.49989353, 1185355.57211652 1166800.28336307, 1185261.17388212 1166810.01854791, 1185368.36303786 1168044.46151591, 1185564.197224 1169766.42836558, 1185797.33991036 1171574.41772949, 1185596.28166001 1171576.95545512, 1185486.64842424 1171574.32687939, 1180319.83665932 1171450.91820044, 1180165.67912791 1171446.10687586, 1174836.69202236 1171280.26731819, 1169607.94079563 1171225.04380132, 1169511.90473885 1171224.22502054, 1164235.56519476 1171183.72290686, 1164147.14866345 1171188.84402025, 1159094.98854228 1171143.49213493, 1158763.31886245 1171153.74975476, 1153906.15004122 1171102.89610185, 1153418.57745701 1171109.10986039, 1148662.14787499 1171070.04267894, 1148021.87906145 1171088.25649142, 1143485.19771728 1171016.27151833, 1138202.02041726 1170990.01982695, 1132950.57777279 1170848.75320586, 1132882.10621632 1170842.59151009, 1127587.64746876 1170874.82779838, 1127477.91673224 1170864.14652358, 1122295.05243857 1170738.14476893, 1122074.82968112 1170736.9334651, 1116970.47308504 1170597.85637671, 1116666.48306383 1170589.65598342, 1111216.28507786 1170551.5615176, 1105891.20463508 1170467.61037619, 1100608.22244505 1170452.55918343, 1095309.02632053 1170425.65396695, 1095252.69053444 1175701.1060702, 1095222.00476128 1180938.03440651, 1095154.72596419 1186222.68042888, 1095060.88897643 1191554.87012971, 1095004.21143679 1196807.13189423, 1094941.41584922 1202208.2988573, 1094863.97880792 1207487.9258554, 1094848.73792809 1212835.12493338, 1094734.26142927 1218089.0778485, 1094694.64684267 1223381.26120763, 1094660.89336029 1228658.7303935, 1094661.04249077 1228669.29524285, 1094608.00347023 1234053.10068117, 1094563.77503423 1234052.64999974, 1094482.79738048 1234050.65234034, 1094517.984659 1234088.91268571, 1094472.2220839 1239332.84046519, 1094413.3224291 1244612.09569113, 1094355.05542977 1249901.89482005, 1094265.34458763 1255169.41923569, 1094198.94789148 1259703.7005346, 1094189.13189058 1260513.15378196, 1094126.12987898 1265825.55839184, 1094048.18916062 1265824.04785555, 1093934.06844013 1265822.96098395, 1093961.14804788 1265857.32416642, 1093890.88348024 1271115.46631734, 1093821.00158914 1276403.78719032, 1093821.16978608 1276416.35608113, 1093760.93894552 1281673.3300629, 1093647.00172459 1286935.98188363, 1093647.14397068 1286948.04094298, 1093575.93471487 1292212.16958596, 1093521.64508894 1296238.8956678, 1097238.0270898 1296316.76905897, 1097245.74931709 1296331.77699444, 1097159.82892199 1301665.87857065, 1097159.02733791 1301682.48709859, 1097076.17992027 1305244.57793468, 1097007.94226261 1307030.98608591, 1096917.06376924 1312374.67329848, 1096795.51319534 1317755.9032829, 1096703.70724344 1323026.13323246, 1096665.71477618 1328260.48190357, 1096544.30834228 1333535.59416825, 1096439.16603077 1338748.09650491, 1096272.38649824 1344013.15626025, 1096138.34990614 1349246.57440768, 1096014.53758156 1354531.63817933, 1096107.02845346 1359633.93849768, 1095884.8588517 1364894.57363828, 1095726.58656598 1370159.33764351, 1095567.48937728 1375439.19416006, 1095357.04060795 1380713.62230747, 1095152.45710698 1385894.46223541, 1095030.73777234 1391189.82947425))"
